b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z,label
-0.128651,-0.2396658,0.2262195,-0.1119744,0.5610132,-0.4882515,-0.128651,-0.2396658,0.2262195,-0.1119744,0.5610132,-0.4882515,-0.1294645,-0.2136169,0.2272299,-0.04541832,0.0079059,-0.4748836,-0.1434566,-0.1923193,0.2264844,0.1914037,-0.03638138,-0.5516395,-0.1564216,-0.162013,0.2315592,0.15869,0.08275284,-0.6439925,-0.1618588,-0.1297144,0.2429117,0.1849271,-0.04923497,-0.5446532,-0.1348068,-0.1505139,0.2747039,-0.179571,0.5301899,-0.6198499,-0.1219435,-0.1165814,0.2887307,-0.2120126,0.5415372,-0.6293486,-0.1125027,-0.09468131,0.2959963,-0.1724326,0.5763972,-0.5959455,-0.1183781,-0.1621893,0.2856168,-0.4521394,0.423905,-0.7709364,-0.09424398,-0.1353471,0.2603969,-0.624456,-0.02747026,-0.6293878,-0.1000721,-0.1527409,0.2388999,-0.5192131,-0.2401496,-0.3482849,-0.1003084,-0.1735176,0.2850798,-0.4928501,0.4307216,-0.7438887,-0.08119623,-0.1485038,0.2603982,-0.6737386,0.0403441,-0.6275693,-0.0868949,-0.1602995,0.2364937,-0.6429093,-0.2052722,-0.4008708,-0.09990799,-0.2174095,0.2496737,-0.1865918,0.7346112,-0.3842809,-0.08236581,-0.1855991,0.2792242,-0.2951272,0.6768415,-0.5600709,-0.0652359,-0.1597499,0.2848307,-0.277263,0.7162613,-0.5419856,-0.05245232,-0.1437709,0.2887495,-0.2863181,0.7046372,-0.5199298,-0.1731074,-0.1073457,0.2462275,0.1849271,-0.04923497,-0.5446532,-0.1041148,-0.07597369,0.3063459,-0.1724326,0.5763972,-0.5959455,-0.1159743,-0.1728196,0.2377864,-0.5192131,-0.2401496,-0.3482849,-0.1011379,-0.1792035,0.2284163,-0.6429093,-0.2052722,-0.4008708,-0.04066588,-0.1258443,0.295608,-0.2863181,0.7046372,-0.5199298,love
-0.1391715,-0.2090099,0.2053773,-0.1213369,0.5380822,-0.5554619,-0.1391715,-0.2090099,0.2053773,-0.1213369,0.5380822,-0.5554619,-0.1371498,-0.1830904,0.2032985,-0.09726262,-0.01149675,-0.5014383,-0.1498164,-0.1611694,0.2003079,0.1363136,-0.05817513,-0.5757132,-0.1608337,-0.1297613,0.2024223,0.1091252,0.05683415,-0.6873164,-0.162523,-0.09607963,0.2104429,0.1269301,-0.07228228,-0.571633,-0.1350829,-0.1146337,0.2429685,-0.1843868,0.5009119,-0.6764915,-0.1188552,-0.08073854,0.253039,-0.2195634,0.5109955,-0.6898955,-0.1070345,-0.05920468,0.2572926,-0.177038,0.5467016,-0.6579779,-0.119889,-0.1266612,0.2552075,-0.4332355,0.4030202,-0.801005,-0.09311321,-0.104868,0.227874,-0.5949981,-0.04038348,-0.5984865,-0.1010364,-0.1243212,0.2089682,-0.4753565,-0.2471523,-0.2773668,-0.1031587,-0.1398724,0.256038,-0.4678423,0.4223233,-0.7718739,-0.08122598,-0.1189071,0.2299697,-0.6489275,0.01993069,-0.5932652,-0.0892749,-0.1335959,0.2084641,-0.598658,-0.2341745,-0.3102291,-0.1079196,-0.1874082,0.2260725,-0.1781875,0.7209945,-0.4547313,-0.08669773,-0.1544396,0.2516762,-0.2892814,0.6606073,-0.6226213,-0.06627375,-0.1304763,0.2529707,-0.2655727,0.6994859,-0.6053818,-0.05144874,-0.1158868,0.2541844,-0.2785142,0.6908817,-0.5855706,-0.1721323,-0.07274735,0.2115145,0.1269301,-0.07228228,-0.571633,-0.09663656,-0.04031365,0.2651956,-0.177038,0.5467016,-0.6579779,-0.119126,-0.1423245,0.211401,-0.4753565,-0.2471523,-0.2773668,-0.1062491,-0.1517691,0.2058035,-0.598658,-0.2341745,-0.3102291,-0.0372283,-0.09885129,0.2580431,-0.2785142,0.6908817,-0.5855706,love
-0.1253517,-0.278467,0.2595837,-0.06923383,0.6120329,-0.4294846,-0.1253517,-0.278467,0.2595837,-0.06923383,0.6120329,-0.4294846,-0.1265462,-0.2530017,0.2650898,0.02438118,0.06598583,-0.4403602,-0.1419305,-0.2329872,0.2686486,0.2487502,0.04599002,-0.5267164,-0.1566355,-0.2052385,0.2798775,0.2036202,0.1683522,-0.6035101,-0.1640838,-0.1761377,0.297178,0.2487064,0.02019699,-0.4822176,-0.1310685,-0.1991043,0.3228733,-0.1537152,0.5921857,-0.5706291,-0.1173504,-0.167699,0.3412893,-0.1801768,0.6059644,-0.5706896,-0.1077332,-0.1473425,0.3519968,-0.1373622,0.6385107,-0.5338089,-0.1140439,-0.2121036,0.3310274,-0.4626775,0.4790479,-0.7248781,-0.09159219,-0.1813447,0.3089182,-0.671644,-0.01524432,-0.607455,-0.09898312,-0.1964762,0.2862235,-0.5628914,-0.2633418,-0.3298447,-0.09582785,-0.2227617,0.3279116,-0.5028491,0.4782569,-0.6990123,-0.07843921,-0.1938685,0.306395,-0.7145962,0.03801657,-0.6008013,-0.08594042,-0.2040575,0.2822505,-0.6714898,-0.2435034,-0.3717074,-0.096087,-0.2599167,0.2854887,-0.154686,0.7728107,-0.3108563,-0.0779321,-0.2332533,0.3194346,-0.303763,0.7069058,-0.5023019,-0.06204825,-0.2072278,0.3273985,-0.3032128,0.7397695,-0.4894343,-0.05009697,-0.1907788,0.3319489,-0.3111165,0.7276219,-0.4670134,-0.1785622,-0.1566953,0.3042667,0.2487064,0.02019699,-0.4822176,-0.09906054,-0.1307385,0.3652837,-0.1373622,0.6385107,-0.5338089,-0.1150306,-0.2164455,0.285235,-0.5628914,-0.2633418,-0.3298447,-0.1006431,-0.2230873,0.2753825,-0.6714898,-0.2435034,-0.3717074,-0.03907753,-0.1726623,0.3395438,-0.3111165,0.7276219,-0.4670134,love
-0.1076872,-0.1290556,0.1421512,-0.2506322,0.4629797,-0.6330404,-0.1076872,-0.1290556,0.1421512,-0.2506322,0.4629797,-0.6330404,-0.1062579,-0.1053732,0.1313195,-0.2648597,-0.06170009,-0.4959003,-0.1190187,-0.08535436,0.1220283,-0.03074892,-0.1361768,-0.5686433,-0.1295645,-0.05488554,0.1134985,-0.04635222,-0.04353552,-0.6789328,-0.1321404,-0.02059653,0.109109,-0.0400258,-0.1461425,-0.5379879,-0.1017311,-0.02761122,0.1453514,-0.2882084,0.4106423,-0.7393062,-0.08498615,0.007435575,0.1431233,-0.3137305,0.4189217,-0.7497425,-0.07313876,0.02912596,0.1398532,-0.2740409,0.4598885,-0.7252904,-0.08532657,-0.03506307,0.1595172,-0.4740738,0.2774303,-0.8356112,-0.061089,-0.02394916,0.124474,-0.5342327,-0.1330079,-0.5755106,-0.06962901,-0.04763581,0.1116426,-0.3837189,-0.2919153,-0.2571168,-0.06838701,-0.04748399,0.1632457,-0.5110276,0.2839621,-0.8111218,-0.04930188,-0.03699399,0.1296918,-0.5866951,-0.08616109,-0.5786227,-0.05790322,-0.05741399,0.1138148,-0.5035757,-0.2883308,-0.2846869,-0.0750574,-0.1022423,0.1515291,-0.2797574,0.6543054,-0.5625229,-0.05215595,-0.06292112,0.1625843,-0.3687078,0.5470112,-0.7058036,-0.03341345,-0.03872338,0.155085,-0.3405392,0.5884386,-0.6965247,-0.01960358,-0.02371486,0.1508261,-0.3611841,0.5833501,-0.674099,-0.1427754,0.001328185,0.1024692,-0.0400258,-0.1461425,-0.5379879,-0.0623941,0.04939425,0.1409474,-0.2740409,0.4598885,-0.7252904,-0.08702899,-0.06522685,0.1183558,-0.3837189,-0.2919153,-0.2571168,-0.07423302,-0.07620695,0.1161879,-0.5035757,-0.2883308,-0.2846869,-0.006487221,-0.005584002,0.148266,-0.3611841,0.5833501,-0.674099,love
-0.1029243,-0.2035545,0.2161251,-0.1811733,0.6209511,-0.4842176,-0.1029243,-0.2035545,0.2161251,-0.1811733,0.6209511,-0.4842176,-0.1036532,-0.1774835,0.2161619,-0.1156245,0.09984836,-0.4515459,-0.1182424,-0.156656,0.2179752,0.1196821,0.07659997,-0.5525969,-0.1308339,-0.1269965,0.2265828,0.07228503,0.1851927,-0.640109,-0.1347138,-0.09499069,0.2393189,0.1203321,0.05760658,-0.508605,-0.0986032,-0.112349,0.2608419,-0.2547259,0.5844584,-0.608072,-0.08215839,-0.07838285,0.2703024,-0.2884722,0.5913047,-0.614207,-0.07084538,-0.05653252,0.2743157,-0.247579,0.6269211,-0.5884699,-0.08007234,-0.1235966,0.2682857,-0.5292447,0.4366904,-0.7202216,-0.06162929,-0.09674863,0.2386539,-0.6851341,-0.08228204,-0.5568751,-0.07197927,-0.1144853,0.2192394,-0.5422435,-0.3290791,-0.2771056,-0.06251333,-0.1350033,0.2641992,-0.549642,0.4604876,-0.6868943,-0.04780284,-0.1082469,0.2383565,-0.7346426,0.002070255,-0.5594193,-0.0580001,-0.1198709,0.2159079,-0.6743309,-0.2812733,-0.3259686,-0.0697918,-0.1804003,0.2315436,-0.2407785,0.7807262,-0.3763988,-0.04626657,-0.1473942,0.2549961,-0.3526646,0.6996802,-0.5293706,-0.02926324,-0.1209882,0.2575763,-0.3435358,0.7323025,-0.5167495,-0.01662471,-0.1044648,0.2587388,-0.3629536,0.7197598,-0.4976759,-0.147664,-0.07417373,0.2453878,0.1203321,0.05760659,-0.508605,-0.05983306,-0.03770675,0.2815106,-0.247579,0.6269211,-0.5884699,-0.08781284,-0.1343594,0.222644,-0.5422435,-0.3290791,-0.2771056,-0.07347733,-0.1390608,0.2117041,-0.6743309,-0.2812733,-0.3259686,-0.004626818,-0.08572669,0.2622396,-0.3629536,0.7197598,-0.4976759,love
-0.15163,-0.2271892,0.2545239,-0.08454847,0.5356225,-0.6373171,-0.15163,-0.2271892,0.2545239,-0.08454847,0.5356225,-0.6373171,-0.1439585,-0.2025482,0.250756,-0.1264817,-0.0003882647,-0.5602033,-0.1534509,-0.1791678,0.2471271,0.09895685,-0.04460637,-0.6345693,-0.1598098,-0.146484,0.2490389,0.07771468,0.06584433,-0.7102308,-0.1592022,-0.1125402,0.2560453,0.09443597,-0.06260227,-0.5750283,-0.1258221,-0.1339893,0.2858992,-0.1681355,0.4879079,-0.753248,-0.1020558,-0.103705,0.2915263,-0.2015879,0.4994851,-0.7629732,-0.08552125,-0.08508736,0.2927588,-0.1571659,0.5321077,-0.7377806,-0.1133904,-0.1483327,0.2987457,-0.4014938,0.4131373,-0.817068,-0.08359849,-0.1353658,0.2690253,-0.5791572,-0.02859787,-0.5040292,-0.09745367,-0.1545366,0.253561,-0.4459978,-0.2489437,-0.1193782,-0.09999287,-0.1648648,0.3002699,-0.4218549,0.4556135,-0.7836456,-0.07425696,-0.150668,0.2731358,-0.6333522,0.08417954,-0.5369982,-0.08540833,-0.1638873,0.252066,-0.6046206,-0.1797989,-0.2124414,-0.1158856,-0.2118776,0.2734843,-0.1155698,0.7257459,-0.5279483,-0.08728106,-0.1829722,0.2967031,-0.2167706,0.6819009,-0.667469,-0.06140887,-0.1649829,0.2964447,-0.2224543,0.7088141,-0.6536689,-0.04350307,-0.1544826,0.2946466,-0.2454939,0.7030967,-0.6406012,-0.1686615,-0.08913022,0.2566589,0.09443595,-0.06260224,-0.5750284,-0.07072365,-0.06829157,0.297895,-0.1571659,0.5321077,-0.7377806,-0.1190124,-0.1663197,0.2608855,-0.4459978,-0.2489437,-0.1193782,-0.1061927,-0.1777385,0.2507917,-0.6046206,-0.1797989,-0.2124414,-0.02531531,-0.1411968,0.294757,-0.2454939,0.7030967,-0.6406012,love
-0.1395021,-0.2009762,0.2408553,0.1095431,0.4103612,-0.7991428,-0.1395021,-0.2009762,0.2408553,0.1095431,0.4103612,-0.7991428,-0.1196108,-0.1843345,0.2380962,-0.09922785,-0.1248796,-0.7742869,-0.1137414,-0.1607894,0.2302794,0.1319233,-0.2219277,-0.7905923,-0.1021159,-0.1295553,0.2290168,0.1527529,-0.1083772,-0.8393064,-0.08712824,-0.0987094,0.2340705,0.109843,-0.2436598,-0.7265791,-0.07746261,-0.1270401,0.2728119,0.03261087,0.3857071,-0.8811944,-0.04437167,-0.1094092,0.2831936,0.01983716,0.4110003,-0.8782664,-0.02241927,-0.09914882,0.289054,0.06905438,0.4290445,-0.8510498,-0.07755537,-0.1425467,0.2896894,-0.1550499,0.4445822,-0.8599928,-0.03904834,-0.1513789,0.2702419,-0.4414554,0.1818994,-0.4016074,-0.05632229,-0.1645795,0.2521868,-0.4129485,-0.008683305,0.06167826,-0.07536042,-0.162733,0.2962333,-0.1750766,0.4974609,-0.8248997,-0.0411247,-0.1691966,0.2765792,-0.4876318,0.2600606,-0.4047954,-0.05576314,-0.1783601,0.2554892,-0.5439827,0.02299185,0.01850173,-0.1064944,-0.2009365,0.2688213,0.1226063,0.6244075,-0.6810605,-0.07336573,-0.1849968,0.2978259,0.03012523,0.6455332,-0.7614602,-0.04207142,-0.1837951,0.3013294,0.03307472,0.6793637,-0.7330374,-0.02128293,-0.1848906,0.3021922,0.006328002,0.6777802,-0.7342413,-0.08395907,-0.07392505,0.2303859,0.109843,-0.2436598,-0.7265791,-0.004232123,-0.08875202,0.2984658,0.06905438,0.4290445,-0.8510498,-0.08188263,-0.1628906,0.2532297,-0.4129485,-0.008683305,0.06167826,-0.08069865,-0.1778749,0.2536305,-0.5439827,0.02299185,0.0185017,0.001045644,-0.1834705,0.304788,0.006328002,0.6777802,-0.7342413,love
-0.121487,-0.2224284,0.2466843,0.176341,0.4562118,-0.7609507,-0.121487,-0.2224284,0.2466843,0.176341,0.4562118,-0.7609507,-0.1013649,-0.2059006,0.2481541,-0.02008596,-0.08341411,-0.7776957,-0.09566617,-0.1812922,0.244709,0.2041549,-0.1681403,-0.7962047,-0.08484611,-0.1501027,0.2494485,0.2210829,-0.04960447,-0.8342095,-0.07109354,-0.1202658,0.2605059,0.1871443,-0.1980506,-0.7329445,-0.06176597,-0.1556335,0.2947314,0.1083595,0.4600133,-0.8414816,-0.02910845,-0.1423685,0.3111984,0.09820743,0.4854414,-0.8334543,-0.007653326,-0.1345615,0.3212112,0.1510237,0.4970469,-0.8030934,-0.06323677,-0.1736398,0.3088354,-0.1462185,0.52019,-0.8191603,-0.02434395,-0.1808178,0.2894749,-0.4878973,0.2476947,-0.3936619,-0.04037749,-0.1904227,0.2682781,-0.490467,0.03653944,0.03171775,-0.06164842,-0.1946482,0.3121902,-0.1677418,0.5587002,-0.7921377,-0.02647656,-0.1985286,0.2935347,-0.5252891,0.3084621,-0.3999033,-0.03982944,-0.2046256,0.2705659,-0.6015082,0.05601623,-0.00961408,-0.09074342,-0.2274312,0.2767078,0.1808866,0.6622331,-0.6252378,-0.05988607,-0.2169102,0.3103231,0.0891195,0.6753991,-0.7190198,-0.03006537,-0.2144731,0.3202144,0.09473454,0.7116843,-0.6897764,-0.009968303,-0.2145955,0.3257098,0.07408299,0.7038688,-0.6921992,-0.06848051,-0.09515551,0.2612317,0.1871442,-0.1980507,-0.7329445,0.009696051,-0.127168,0.3343177,0.1510237,0.4970469,-0.8030934,-0.06591893,-0.1889638,0.2666114,-0.490467,0.03653944,0.03171775,-0.06450587,-0.2040359,0.2665415,-0.6015082,0.05601623,-0.00961408,0.01097746,-0.2123311,0.3336764,0.07408299,0.7038688,-0.6921992,love
-0.1588089,-0.2058987,0.2306435,-0.09281117,0.649772,-0.5547944,-0.1588089,-0.2058987,0.2306435,-0.09281117,0.649772,-0.5547944,-0.1523075,-0.180644,0.2310418,-0.08863896,0.1355927,-0.5296807,-0.1625586,-0.1575457,0.2344039,0.1277177,0.105355,-0.6288989,-0.1687878,-0.1265762,0.2451001,0.09722534,0.2143033,-0.6570551,-0.1703375,-0.0953969,0.2601695,0.1467278,0.08173048,-0.5335742,-0.1286979,-0.1202792,0.2764619,-0.1882309,0.60926,-0.6636694,-0.1044477,-0.09116203,0.2852797,-0.1999606,0.6269589,-0.6529633,-0.08852024,-0.07270417,0.2904903,-0.1566788,0.6565269,-0.628207,-0.11387,-0.1363402,0.2833531,-0.480479,0.4974355,-0.7222536,-0.09017152,-0.1157309,0.2524882,-0.6950113,0.01468294,-0.4924343,-0.1047138,-0.1297298,0.2327097,-0.5945548,-0.2413054,-0.1969465,-0.1002175,-0.1520701,0.2787367,-0.5055135,0.5172838,-0.6905587,-0.08066032,-0.1310656,0.2508714,-0.7331781,0.09306777,-0.4935326,-0.0941678,-0.1396818,0.2288181,-0.7110308,-0.1871755,-0.2421092,-0.1203107,-0.1930773,0.2456471,-0.1297312,0.8139208,-0.4249254,-0.08818563,-0.1682881,0.2690207,-0.2249035,0.7560031,-0.5516314,-0.06449828,-0.1481412,0.2741262,-0.2026028,0.7897309,-0.5287026,-0.04769669,-0.136272,0.2774328,-0.2093409,0.7814241,-0.5128386,-0.1818339,-0.07432418,0.2680216,0.1467278,0.08173048,-0.5335742,-0.07365953,-0.05721338,0.2986538,-0.1566788,0.6565269,-0.628207,-0.1251603,-0.1450556,0.2347905,-0.5945548,-0.2413054,-0.1969465,-0.1142271,-0.1539757,0.2244845,-0.7110308,-0.1871755,-0.2421092,-0.03101991,-0.1225974,0.2839299,-0.2093409,0.7814241,-0.5128386,love
-0.1486432,-0.2022943,0.2154618,-0.1659595,0.6342272,-0.4749103,-0.1486432,-0.2022943,0.2154618,-0.1659595,0.6342272,-0.4749103,-0.1489834,-0.1762397,0.2165864,-0.09329051,0.118388,-0.430012,-0.1643343,-0.1561599,0.2199142,0.1365049,0.1202495,-0.5330674,-0.1777668,-0.1278745,0.2313955,0.09308365,0.2260419,-0.5652521,-0.1867377,-0.09845801,0.2473902,0.1578183,0.09642786,-0.4313317,-0.1426702,-0.1131023,0.2638952,-0.277387,0.5732663,-0.6190621,-0.1261843,-0.07859273,0.2710323,-0.2960137,0.5867601,-0.6145471,-0.1151174,-0.05656117,0.2747285,-0.2557214,0.6226364,-0.5893364,-0.1242605,-0.1249196,0.2707322,-0.5397766,0.4370574,-0.7140756,-0.1065656,-0.09861826,0.2401686,-0.6977757,-0.02554555,-0.5828454,-0.1155884,-0.1133176,0.2177822,-0.6094745,-0.2387535,-0.3678099,-0.1069006,-0.1364016,0.2660496,-0.5703971,0.4456507,-0.6837763,-0.09360764,-0.1110235,0.238132,-0.7391692,0.03554265,-0.5700778,-0.10308,-0.1206834,0.2144676,-0.7097695,-0.2134154,-0.3784902,-0.1150689,-0.1802887,0.2315902,-0.2271679,0.7916366,-0.3624669,-0.09090106,-0.1486348,0.2562235,-0.327754,0.7169483,-0.5081739,-0.07374204,-0.1227153,0.2614001,-0.3093492,0.7539098,-0.4899592,-0.0608892,-0.1066754,0.264811,-0.3152289,0.7444542,-0.4673017,-0.2029186,-0.08086821,0.2555548,0.1578183,0.09642786,-0.4313317,-0.1042946,-0.03751239,0.2816176,-0.2557214,0.6226364,-0.5893364,-0.1308796,-0.1333967,0.2132786,-0.6094745,-0.2387535,-0.3678099,-0.1182136,-0.1383968,0.2053751,-0.7097695,-0.2134154,-0.3784902,-0.04867054,-0.08893597,0.271394,-0.3152289,0.7444543,-0.4673017,love
-0.1074722,-0.1753147,0.2072152,0.4157303,-0.4111913,-0.7710577,-0.1074722,-0.1753147,0.2072152,0.4157303,-0.4111913,-0.7710577,-0.08692736,-0.1711805,0.2227407,0.1123174,-0.7376412,-0.6545113,-0.062836,-0.1710277,0.2310776,0.241029,-0.8852175,-0.3935899,-0.03358525,-0.1583226,0.2408394,0.368284,-0.81788,-0.4411072,-0.008383818,-0.1383386,0.2537686,0.2607639,-0.8773553,-0.3954952,-0.03470763,-0.1176316,0.2486236,0.509949,-0.3793395,-0.7441853,-0.01932362,-0.09067826,0.272086,0.5321366,-0.3245866,-0.7628374,-0.009985812,-0.07552728,0.289544,0.5289764,-0.3392256,-0.7414777,-0.05412083,-0.1057722,0.2514153,0.62506,-0.03256547,-0.7626414,-0.04683913,-0.1149374,0.2938651,0.4714055,0.4202798,-0.4396433,-0.05419121,-0.1420046,0.2904086,0.2962627,0.6230128,-0.107872,-0.07439165,-0.1048135,0.2579959,0.6024253,0.01680851,-0.7778554,-0.06596395,-0.116711,0.295246,0.4395494,0.4390526,-0.4870958,-0.06977856,-0.143532,0.2922261,0.2308831,0.6050314,-0.2084787,-0.1086077,-0.1449285,0.2379885,0.4659902,-0.1954188,-0.7778192,-0.09519467,-0.1091764,0.2650945,0.559088,-0.1493919,-0.7900431,-0.08596233,-0.09383813,0.291028,0.5857973,-0.09688696,-0.7755821,-0.08134048,-0.08454695,0.3090951,0.5446121,-0.1217581,-0.7980508,0.01361235,-0.1283965,0.2611986,0.2607639,-0.8773553,-0.3954952,-0.002697505,-0.0585227,0.3031518,0.5289764,-0.3392256,-0.7414777,-0.0598773,-0.1562561,0.2698699,0.2962627,0.6230128,-0.107872,-0.07451069,-0.1594369,0.2735148,0.2308831,0.6050314,-0.2084787,-0.07457069,-0.07230939,0.3267511,0.5446121,-0.1217581,-0.7980508,love
-0.1409201,-0.1998756,0.2524475,0.5529085,-0.4214238,-0.6980394,-0.1409201,-0.1998756,0.2524475,0.5529085,-0.4214238,-0.6980394,-0.1269485,-0.1965873,0.2742238,0.2074319,-0.6904263,-0.6546707,-0.1062844,-0.1968741,0.2891513,0.2591409,-0.8269316,-0.4119276,-0.08270491,-0.19032,0.311809,0.4328955,-0.7525446,-0.4132604,-0.06626643,-0.1756066,0.3385472,0.3517603,-0.7816378,-0.3863081,-0.08801132,-0.1444272,0.3192518,0.6174137,-0.4028984,-0.6607846,-0.0803109,-0.1178296,0.3465815,0.6312616,-0.3630903,-0.6716076,-0.07617787,-0.1018321,0.3652503,0.6263275,-0.3818572,-0.6518548,-0.107539,-0.1328871,0.3159646,0.7504349,-0.05097532,-0.6530823,-0.1137818,-0.1345758,0.3595212,0.6521686,0.3822881,-0.4973268,-0.1198024,-0.1606324,0.3686555,0.511044,0.6182508,-0.3076001,-0.1288592,-0.1324677,0.3153294,0.7466564,-0.03363614,-0.6636832,-0.1335309,-0.1320491,0.3550553,0.6859595,0.3076891,-0.6001273,-0.1359937,-0.1524938,0.3729154,0.5656747,0.4974514,-0.5202397,-0.1532065,-0.171473,0.282679,0.6053998,-0.2292336,-0.6885262,-0.1507113,-0.1373951,0.3146996,0.7342029,-0.2467977,-0.5493664,-0.1593639,-0.1151229,0.3352456,0.7414621,-0.2219992,-0.5220195,-0.1667901,-0.1004677,0.348059,0.7095819,-0.2574345,-0.5489439,-0.05210382,-0.1682736,0.3581311,0.3517603,-0.7816378,-0.3863081,-0.07298557,-0.08436246,0.3798129,0.6263275,-0.3818572,-0.6518548,-0.1216578,-0.1851699,0.3614624,0.511044,0.6182508,-0.3076001,-0.1355894,-0.176702,0.379182,0.5656747,0.4974514,-0.5202397,-0.1725366,-0.08257067,0.3604685,0.7095819,-0.2574345,-0.5489439,love
